,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
1357,HHKABJCC_01408,HHKABJCC_01408,hypothetical protein,90,+,1,26.161390612823354,1.8398748796767825,1.6680616066119198,0.2906821179202595,0.28486687699564467,1.0,1.8969275937995127,1.839053768350909
1358,mmuP,HHKABJCC_01409,CP4-6 prophage%3B S-methyl-L-methionine transporter,1428,+,857,155261.81604311903,99.37643520271024,90.09635274368162,108.72676193495731,106.55162876842911,778.0,93.0132143682366,90.17545158258449
1359,mmuM,HHKABJCC_01410,CP4-6 prophage%3B homocysteine S-methyltransferase,933,+,1031,191928.0111943222,182.98176858007358,165.89435849680603,205.7106229306776,201.5952791948698,953.0,174.38315082549218,169.06285285258036
1360,afuC,HHKABJCC_01411,CP4-6 prophage%3B ABC transporter ATP-binding protein AfuC,1047,-,9,1787.0242203220873,1.423398904047941,1.2904774607026315,1.7068044129150786,1.6726589383213515,9.0,1.4675371069509124,1.4227636603287834
1361,afuB,HHKABJCC_01412,AfuB,363,-,3,585.6126667947381,1.3685019766190945,1.2407069801245683,1.6132580352472123,1.5809840026522426,3.0,1.4109378796855878,1.3678912326577009
1362,insB6_6,HHKABJCC_01413,IS1 protein InsB,378,-,1,199.2290515899624,0.4380654475420911,0.3971575253837904,0.5270609830422286,0.5165168648822127,0.0,0.0,0.0
1363,insA4_1,HHKABJCC_01414,IS1 protein InsA,276,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,yagJ,HHKABJCC_01415,CP4-6 prophage%3B protein YagJ,732,+,16,3087.0440923131555,3.6194259928067853,3.28143266874476,4.217273350154584,4.132904690838451,16.0,3.7316608402613363,3.617810691837854
1365,yagK,HHKABJCC_01416,CP4-6 prophage%3B uncharacterized protein YagK,627,-,15,2966.299212561663,3.9614530902131686,3.591520205623751,4.73093973295321,4.63629492114369,15.0,4.084293862247755,3.959685147167029
1366,yagL,HHKABJCC_01417,CP4-6 prophage%3B resolvase-like catalytic domain-containing protein YagL,699,-,6,1012.2445752500112,1.4213625679906474,1.288631284077878,1.4481324395565254,1.4191618269608046,5.5,1.3433178239352772,1.3023342136390559
1367,yagM,HHKABJCC_01418,CP4-6 prophage%3B protein YagM,855,-,3,503.1036656312183,0.5810131198979314,0.5267562968248168,0.5884253399195536,0.5766535971571755,2.5,0.4991914720525033,0.4839615179870813
1368,ykgV,HHKABJCC_01419,CP4-6 prophage%3B protein YkgV,225,-,11,1209.461212177449,8.095449470577844,7.339471069092447,5.3753831652331066,5.267845940750229,7.5,5.690782781398538,5.517161305052728
1369,yagN,HHKABJCC_01420,CP4-6 prophage%3B protein YagN,441,-,315,60364.390217096094,118.2776708363646,107.23253185362343,136.8807034401272,134.14233661477795,310.5,120.20326895403035,116.53595817815454
1370,intF,HHKABJCC_01421,CP4-6 prophage%3B putative phage integrase,1326,-,808,159769.62488717472,100.90173548272672,91.47921571102475,120.48991318791457,118.07945230649956,805.0,103.64434703678333,100.4822364381775
1371,yagP,HHKABJCC_01422,putative LysR family substrate binding domain-containing protein YagP,411,-,16,2221.7057874274597,6.446276950692377,5.844303439224245,5.40561018838798,5.29746825721266,14.0,5.8153984627430315,5.637975056258262
1372,paoD,HHKABJCC_01423,molybdenum cofactor insertion chaperone PaoD,957,-,53,9464.386157854478,9.170536234125656,8.314162866811763,9.88964070831189,9.691793507430793,48.0,8.5629333387815,8.301684722336393
1373,paoC,HHKABJCC_01424,aldehyde dehydrogenase: molybdenum cofactor-binding subunit,2199,-,113,21228.96227497489,8.509107560851696,7.714500472598102,9.653916450647971,9.460785031253192,103.5,8.035416342083884,7.790261870026702
1374,paoB,HHKABJCC_01425,aldehyde dehydrogenase%2C FAD-binding subunit,957,-,57,10323.6872187526,9.862652176323818,8.94164685675982,10.787551952719541,10.571741589011264,50.0,8.919722227897395,8.64758825243374
1375,paoA,HHKABJCC_01426,aldehyde dehydrogenase%2C Fe-S subunit,690,-,40,7214.506565151671,9.599347198313648,8.702930121453495,10.455806616161842,10.246632983572436,37.5,9.278450187062834,8.99537169302075
1376,yagU,HHKABJCC_01427,inner membrane protein that contributes to acid resistance,615,+,671,133453.27834533696,180.666738184847,163.79551288340463,216.99720056152353,212.65606320412203,666.0,184.88104060543546,179.240459959274
1377,ecpE,HHKABJCC_01428,putative fimbrial chaperone EcpE,711,-,46,8172.41594451351,10.713195501915445,9.712763785335232,11.494255899456414,11.26430757039253,44.5,10.6852250536808,10.359226922989299
1378,ecpD,HHKABJCC_01429,fimbrial adhesin EcpD,1644,-,68,13471.103750941502,6.849169260110651,6.20957240417576,8.194102038285585,8.030174935186041,67.5,7.009632075627762,6.795773505311298
1379,ecpC,HHKABJCC_01430,putative fimbrial usher protein EcpC,2526,-,43,8514.526437142738,2.8188106826402017,2.555581321293797,3.3707547257097144,3.3033210941948816,42.5,2.8724259882356042,2.784790444949417
1380,ecpB,HHKABJCC_01431,putative fimbrial chaperone EcpB,669,-,28,5024.999412324609,6.930470398782499,6.2832813881345855,7.511209883893287,7.360944379352791,26.5,6.762589403904092,6.556267918560415
1381,ecpA,HHKABJCC_01432,common pilus major subunit,588,-,115,22388.113120589212,32.38555272900459,29.361288483730217,38.075022313927235,37.3133124793157,113.0,32.80910481112422,31.808123850559088
1382,ecpR,HHKABJCC_01433,DNA-binding transcriptional dual regulator MatA,543,-,2,237.464930177935,0.6099032750309776,0.5529485988768795,0.4373203134031952,0.4285715021523935,2.0,0.6288157769501147,0.6096310834312406
1383,ykgO,HHKABJCC_01434,50S ribosomal subunit protein L36B,141,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,ykgM,HHKABJCC_01435,50S ribosomal subunit protein L31B,267,-,1,197.21663692743755,0.620182543711275,0.5622679572849167,0.738639089615871,0.7238622457797711,1.0,0.639413795662757,0.6199057646126659
1385,ykgR,HHKABJCC_01436,putative membrane protein YkgR,102,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,HHKABJCC_01437,HHKABJCC_01437,hypothetical protein,888,+,5,362.2346392544772,0.9323690268632344,0.8453014898371216,0.40792189105233917,0.3997612099211229,3.0,0.5767685251417438,0.5591717538904792
1387,insE5_1,HHKABJCC_01438,IS3 element protein InsE,300,+,13,2016.439491849923,7.175512030739453,6.505440265786488,6.721464972833076,6.586998709606982,2.0,1.1381565562797078,1.1034322610105456
1388,insF5_2,HHKABJCC_01439,IS3 element protein InsF,867,+,51,10112.383679187487,9.740514068877085,8.830914387945457,11.663648995602639,11.430311873061866,0.0,0.0,0.0
1389,ykgA,HHKABJCC_01440,putative DNA-binding transcriptional regulator,687,-,48,8999.518370811233,11.569518894037412,10.489121019743079,13.099735619812567,12.837668867227304,48.0,11.92827831908864,11.564355573909648
1390,rclC,HHKABJCC_01441,reactive chlorine species resistance protein C,594,-,17,2823.4177715223973,4.739071659773532,4.2965223200610065,4.7532285715865275,4.658137860429948,17.0,4.886025620392685,4.736956676055373
1391,rclA,HHKABJCC_01442,cupric reductase RclA,1326,-,123,24577.620273416276,15.36004141630617,13.925672688683223,18.53515857723701,18.164353474144487,122.0,15.70759048259325,15.22836378317721
1392,rclR,HHKABJCC_01443,DNA-binding transcriptional activator RclR,855,+,53,10219.041656301306,10.264565118196787,9.306027910571764,11.952095504445971,11.712987865456546,51.0,10.183506029871069,9.87281496693646
1393,ykgE,HHKABJCC_01444,putative lactate utilization oxidoreductase YkgE,720,+,83,15720.98334364431,19.08870187664662,17.30613916859867,21.834699088394874,21.397885029711304,80.0,18.96927593799513,18.39053768350909
1394,ykgF,HHKABJCC_01445,putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain protein,1428,+,298,57850.884303602536,34.55563324434966,31.328720090568414,40.511823742018585,39.70136447799191,291.0,34.790289693003665,33.72886428088957
1395,HHKABJCC_01446,HHKABJCC_01446,hypothetical protein,696,+,129,23985.97036263396,30.69101631184978,27.82499317925918,34.46260109573845,33.773159551502864,124.0,30.416252797130117,29.488275940799056
1396,ykgH,HHKABJCC_01447,putative protein YkgH,669,-,3,495.05400698111885,0.7425503998695535,0.6732087201572771,0.7399910418252897,0.7251871515101268,3.0,0.7655761589325387,0.7422190096483489
1397,betA,HHKABJCC_01448,choline dehydrogenase,1671,-,636,117883.22610138201,63.02479839180074,57.13934551913004,70.54651472255057,69.13519646727332,585.0,59.768544472498114,57.94505140854301
1398,betB,HHKABJCC_01449,betaine aldehyde dehydrogenase,1473,-,848,150834.50378556427,95.32875140321254,86.42665432221435,102.3995273493308,100.35097367026893,779.0,90.2875720307426,87.5329665302663
1399,betI,HHKABJCC_01450,DNA-binding transcriptional repressor BetI,588,-,361,68538.81857627213,101.66247421887529,92.16891428370965,116.56261662631314,114.23072327375587,340.0,98.7176604936481,95.70585937336362
1400,betT,HHKABJCC_01451,choline:H(+) symporter,2034,+,353,68663.58828534867,28.73786869583647,26.0542365988499,33.75790967814586,33.08256583761536,353.0,29.62900179695699,28.72504337291464
1401,pdeL,HHKABJCC_01452,DNA-binding transcriptional activator/c-di-GMP phosphodiesterase PdeL,1089,+,246,47426.576351723685,37.40572069425525,33.9126574567382,43.5505751622807,42.679324158654524,244.0,38.25209362703149,37.085051196497666
1402,yahB,HHKABJCC_01453,putative LysR-type DNA-binding transcriptional regulator YahB,933,-,85,16799.63760275764,15.085790814070084,13.677032465789054,18.006042446685573,17.64582257600525,85.0,15.55358638002816,15.079058229243788
1403,yahC,HHKABJCC_01454,putative protein YahC,498,-,2,402.4829325049747,0.6650150167506443,0.6029138337151517,0.8081986596485436,0.7920302418785302,2.0,0.6856364796865709,0.664718229524425
1404,yahD,HHKABJCC_01455,ankyrin repeat-containing protein YahD,606,+,25,4902.242117910591,6.831218612661322,6.193298044351188,8.089508445397016,7.927673789353279,24.0,6.761326076909154,6.5550431347161116
1405,HHKABJCC_01456,HHKABJCC_01456,hypothetical protein,864,+,4,804.9658650099493,0.7666145331986595,0.6950256694216332,0.9316734548726265,0.9130348621655278,4.0,0.7903864974164637,0.7662724034795455
1406,yahF,HHKABJCC_01457,putative acyl-CoA synthetase YahF,1548,+,20,3594.1725872694233,2.139389394973003,1.939606519316186,2.321816916840713,2.275367809992045,18.0,1.9851567842087923,1.9245911529253699
1407,HHKABJCC_01458,HHKABJCC_01458,hypothetical protein,1419,+,26,4753.323432883751,3.0340431419617135,2.750714700121136,3.3497698610879145,3.2827560422688857,23.0,2.76718824465468,2.6827634252899095
1408,yahH,HHKABJCC_01459,putative uncharacterized protein YahH,321,+,6,722.4568638464294,3.0951166200170177,2.8060849457022954,2.250644435658659,2.205619169836875,6.0,3.1910931484477785,3.09373531124452
1409,yahI,HHKABJCC_01460,carbamate kinase-like protein YahI,951,+,11,2135.1719569388906,1.9153271618086378,1.7364679185549954,2.2451860745939967,2.2002700060110096,11.0,1.9747195771414485,1.9144723771476342
1410,yahJ,HHKABJCC_01461,putative deaminase with metallo-dependent hydrolase domain protein,1383,+,141,27753.210610880527,16.882149112869392,15.305641206005252,20.067397404830462,19.665939098850004,141.0,17.405647986490106,16.874614837579923
1411,yahK,HHKABJCC_01462,aldehyde reductase%2C NADPH-dependent,1050,+,803,158395.14567267025,126.63595957546768,114.81029743794612,150.8525196882574,147.83463970186943,791.0,128.61169085960694,124.6878454941916
1412,yahL,HHKABJCC_01463,putative protein YahL,816,+,2,400.47051784244985,0.40585475286987854,0.3679547661643941,0.4907726934343748,0.4809545406289589,2.0,0.4184399103969514,0.4056736253715241
1413,yahN,HHKABJCC_01465,putative amino acid exporter YahN,633,-,79,13841.388048846078,20.665893198265284,18.736047429716827,21.8663318307205,21.428884943230514,78.0,21.037016917018295,20.39519344995795
1414,HHKABJCC_01466,HHKABJCC_01466,hypothetical protein,276,+,858,168249.94027505454,514.7649935095694,466.6946277629437,609.6012328806324,597.4058558051304,850.0,525.7788439335607,509.73772927117597
1415,prpR,HHKABJCC_01467,DNA-binding transcriptional dual regulator PrpR,1587,-,547,107869.45074065824,57.07437953779962,51.74459539603327,67.97066839360947,66.6108812304226,545.0,58.62904755883182,56.84031968343547
1416,prpB,HHKABJCC_01468,2-methylisocitrate lyase,891,+,1493,296380.38183801324,277.4679995310542,251.55716956278752,332.63791452077805,325.983326934037,1485.0,284.53913906992693,275.8580652526364
1417,HHKABJCC_01469,HHKABJCC_01469,hypothetical protein,447,-,6,1193.3618948772498,2.2226676398779923,2.0151079811419166,2.669713411358501,2.616304461410696,4.0,1.5277269211808158,1.4811171288732154
1418,prpC,HHKABJCC_01470,2-methylcitrate synthase,1170,+,1430,262654.32450875884,202.38623676444607,183.48677672731117,224.49087564851183,219.99982357893813,1368.0,199.61514987059488,193.52504270031108
1419,prpD,HHKABJCC_01471,2-methylcitrate dehydratase,1452,+,1790,330025.9425807666,204.13487817901495,185.07212453524815,227.29059406388888,222.74353222934243,1692.0,198.94224103566788,192.8726638047358
1420,prpE,HHKABJCC_01472,propionyl-CoA synthetase,1887,+,1052,201969.9603603213,92.31550270683508,83.69479221728488,107.03230543737217,104.89107071922545,1015.0,91.83059655197958,89.02891454099392
1421,codB,HHKABJCC_01473,cytosine transporter,1260,+,271,51189.7917706452,35.614720885172005,32.288906813702155,40.626818865591424,39.81405906669347,252.0,34.14469668839123,33.102967830316366
1422,codA,HHKABJCC_01474,cytosine/isoguanine deaminase,1284,+,915,178239.56665982804,118.00132113814878,106.9819885549,138.81586188460128,136.03878124822563,893.0,118.73525756516109,115.11273470588985
1423,cynR,HHKABJCC_01475,DNA-binding transcriptional dual regulator CynR,900,-,86,16811.71209073279,15.822923965220332,14.345329816862511,18.679680100814213,18.305983772473965,86.0,16.31357730667581,15.81586240781782
1424,cynT,HHKABJCC_01476,carbonic anhydrase 1,660,+,17,2706.697721095955,4.265164493796178,3.866870088054905,4.101057153175689,4.019013456914077,13.0,3.362735279917318,3.2601407711675208
1425,cynS,HHKABJCC_01477,cyanase,471,+,33,5624.698981757019,11.601758795414108,10.518350258253509,11.942036054685817,11.70312966001215,30.0,10.874107225602302,10.54234644277591
1426,cynX,HHKABJCC_01478,cyanate transporter,1182,+,22,4407.188110929472,3.082023910118468,2.794214874019967,3.728585542241516,3.6539933265548323,22.0,3.1775944464661885,3.0806484444456848
1427,lacA,HHKABJCC_01479,galactoside O-acetyltransferase,606,-,13,86.53383048856955,3.552233678583887,3.220514983062617,0.14279509981612137,0.13993841253784522,10.0,2.8172191987121473,2.7312679727983795
1428,lacY,HHKABJCC_01480,lactose permease,1254,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,lacZ,HHKABJCC_01481,beta-galactosidase,3075,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,lacI,HHKABJCC_01482,DNA-binding transcriptional repressor LacI,1092,-,87741,8644953.043835638,13304.873226735213,12062.422535088172,7916.623666516152,7758.2476568060265,3.0,0.46902055890647293,0.45471109657027975
1431,mhpR,HHKABJCC_01483,DNA-binding transcriptional activator MhpR,948,-,1354,260682.15813948447,236.5054354825029,214.41981791321578,274.98117947203,269.480043661525,1310.0,235.91536214025584,228.71776296262888
1432,mhpA,HHKABJCC_01484,3-(3-hydroxyphenyl)propanoate hydroxylase,1665,+,46,8993.481126823659,4.57482402514227,4.147612643467476,5.401490166260456,5.293430658185181,45.0,4.6141482011339505,4.473374031123834
1433,mhpB,HHKABJCC_01485,3-carboxyethylcatechol 2%2C3-dioxygenase,945,+,25,4642.640626444882,4.3806544754209105,3.971575253837904,4.912847223751198,4.814563261750566,23.5,4.2455046146941475,4.115977481547272
1434,mhpC,HHKABJCC_01486,2-hydroxy-6-ketonona-2%2C4-dienedioate hydrolase,867,+,35,6526.2607505681635,6.684666517856823,6.060431442707668,7.527405709997882,7.376816199868583,32.5,6.399669217835726,6.204420152740956
1435,mhpD,HHKABJCC_01487,2-hydroxypentadienoate hydratase,810,+,41,6890.507804485166,8.381652229638675,7.598947319009856,8.506799758623663,8.336616981479379,36.0,7.587710375198051,7.356215073403636
1436,mhpF,HHKABJCC_01488,acetaldehyde dehydrogenase (acetylating) MhpF,951,+,80,14859.669868083663,13.929652085881003,12.628857589490874,15.625310061076407,15.312717930617616,72.5,13.015197212977728,12.618113394836678
1437,mhpE,HHKABJCC_01489,4-hydroxy-2-oxovalerate aldolase,1014,+,47,8061.733138074642,7.675217693326224,6.958481850067477,7.950427157864539,7.791374892429808,42.5,7.155570065367984,6.93725903741837
1438,mhpT,HHKABJCC_01490,3-hydroxyphenylpropionate/3- hydroxycinnamate:H(+) symporter,1212,+,34,4533.970234668539,4.6452286566096985,4.2114426701588075,3.7408995335549,3.6660609703228517,34.0,4.789272637810651,4.643155553757246
1439,HHKABJCC_01491,HHKABJCC_01491,hypothetical protein,540,+,76,14998.526479797878,23.305081809239244,21.128780350417646,27.775049036662736,27.219395310878706,75.0,23.71159492249391,22.988172104386365
1440,frmB,HHKABJCC_01492,S-formylglutathione hydrolase FrmB,834,-,226,43802.21754451639,44.87176864823233,40.68150249219,52.52064453778944,51.46994281699392,225.0,46.058493734340686,44.653283943772074
1441,frmA,HHKABJCC_01493,S-(hydroxymethyl)glutathione dehydrogenase,1110,-,744,142585.61608387483,110.98920895779943,100.62468935021096,128.45550998547282,125.88569336240586,728.0,111.9699963475172,108.55387648860503
1442,frmR,HHKABJCC_01494,DNA-binding transcriptional repressor FrmR,276,-,115,18993.169584909752,68.99530798787936,62.552310247947,68.81583182938316,67.43913674962107,102.0,63.09346127202728,61.16852751254111
1443,yaiO,HHKABJCC_01495,outer membrane protein YaiO,774,-,21,4127.462472838515,4.4927177294433065,4.07317369056399,5.3326388537965315,5.22595675060883,20.5,4.521746008475582,4.38379095944112
1444,lpxD_2,HHKABJCC_01496,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,444,-,2,211.30353956511166,0.7458952214905876,0.6762411918696972,0.47590887289439565,0.46638807824131007,1.5,0.5767685251417438,0.5591717538904792
1445,insC6_1,HHKABJCC_01497,KpLE2 phage-like element%3B IS2 insertion element repressor InsA,366,+,142,23796.803384356623,64.24481137232044,58.245429870219496,65.0185884818487,63.71785915145329,0.0,0.0,0.0
1446,insD6_1,HHKABJCC_01498,KpLE2 phage-like element%3B IS2 insertion element protein InsB,906,+,147,28197.95425129852,26.867047084021895,24.358118162776716,31.123569813795278,30.500927257740493,0.0,0.0,0.0
1447,yaiP,HHKABJCC_01499,putative glucosyltransferase,1197,-,23,4449.448818842495,3.1817385137267666,2.884617815945425,3.7171669330346657,3.6428031523271853,23.0,3.2804011020593076,3.1803185467722486
1448,HHKABJCC_01500,HHKABJCC_01500,hypothetical protein,99,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,yaiS,HHKABJCC_01501,putative deacetylase YaiS,558,-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,tauA,HHKABJCC_01502,taurine ABC transporter periplasmic binding protein,963,+,25,4147.586619463765,4.298773083356968,3.897340202364298,4.306943530076599,4.22078097403324,22.0,3.900224959213951,3.781232047076635
1451,tauB,HHKABJCC_01503,taurine ABC transporter ATP binding subunit,768,+,18,3083.0192629881058,3.8809860743182134,3.5185674514470184,4.014347998682429,3.934038962355717,15.0,3.334443035975706,3.232711702179332
1452,tauC,HHKABJCC_01504,taurine ABC transporter membrane subunit,828,+,10,1851.4214895228831,1.999863999648677,1.8131104419694783,2.236016291694303,2.191283669197266,8.0,1.6495022554778371,1.5991771898703557
1453,tauD,HHKABJCC_01505,taurine dioxygenase,852,+,22,3767.2402482465623,4.2757655654460445,3.876481198464321,4.421643483857467,4.333186297961919,20.0,4.00759350802714,3.885324862713189
1454,hemB,HHKABJCC_01506,porphobilinogen synthase,975,-,923,182314.7063514409,156.75733974846187,142.11884888333557,186.98944241173425,183.2486252408551,918.0,160.7427259484264,155.83858701656627
1455,yaiT,HHKABJCC_01507,putative protein,1461,+,23,4109.350740875791,2.6068042443059136,2.3633727075199684,2.812697290127167,2.756427876283871,23.0,2.6876386852600898,2.605640862755908
1456,insF5_3,HHKABJCC_01508,IS3 element protein InsF,867,-,58,9840.70769974663,11.077447372448448,10.04300067648699,11.350297231541672,11.12322886751692,11.0,2.1660418891136306,2.099957590158478
1457,insE5_2,HHKABJCC_01509,IS3 element protein InsE,300,-,14,1666.2793405705952,7.727474494642488,7.005858747770064,5.55426446856865,5.443148634286009,2.0,1.1381565562797078,1.1034322610105456
1458,yaiU,HHKABJCC_01510,putative protein,1398,+,39,7695.473669495113,4.619428345969604,4.188051673253104,5.504630664874902,5.394507779620393,39.0,4.762672284861438,4.617366757447562
1459,iprA,HHKABJCC_01511,putative DNA-binding transcriptional regulator IprA,624,+,2,382.3587858797259,0.5307331383683027,0.4811716172919,0.6127544645508427,0.6004960055011738,2.0,0.5471906520575518,0.5304962793319931
1460,ampH,HHKABJCC_01512,peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase,1158,-,626,122841.81582984331,89.51515606303103,81.15595070510844,106.08101539710131,103.95881171124836,623.0,91.84864437334947,89.04641173699092
1461,HHKABJCC_01513,HHKABJCC_01513,hypothetical protein,102,-,2,245.51458882803456,3.2468380229590283,2.943638129315153,2.4070057728238683,2.3588524203711754,2.0,3.347519283175611,3.245389002972193
1462,sbmA,HHKABJCC_01514,peptide antibiotic/peptide nucleic acid transporter,1221,+,133,24414.614685751763,18.03710262877239,16.352741548849046,19.995589423220117,19.595567671769953,128.5,17.967213449870076,17.41904736361856
1463,yaiW,HHKABJCC_01515,surface-exposed outer membrane lipoprotein,1095,+,237,46005.81159998113,35.83975450548472,32.492926090440406,42.01443981733436,41.17391996837154,233.5,36.40541861524818,35.29471684191265
1464,HHKABJCC_01516,HHKABJCC_01516,hypothetical protein,309,-,19,3443.241487580058,10.181831858405497,9.231020541444606,11.143176335210544,10.920251528145213,19.0,10.497560470540993,10.177287844272021
1465,HHKABJCC_01517,HHKABJCC_01517,hypothetical protein,213,+,90,13467.078921616448,69.96707288911709,63.433328702143434,63.22572263669694,61.96086048282297,88.0,70.53364574127765,68.3817175837521
1466,ddlA,HHKABJCC_01518,D-alanine--D-alanine ligase A,1095,-,501,99057.08693346183,75.7625190179234,68.6875779380196,90.46309308991948,88.65333373881948,499.0,77.80001665528413,75.42639701976194
1467,iraP,HHKABJCC_01519,anti-adaptor protein for sigma(S) stabilization,261,+,55,7121.935490675529,34.8941787524907,31.635651159881235,27.287109159676355,26.741216914790098,55.0,35.976212985852825,34.878605951482754
1468,phoA,HHKABJCC_01520,alkaline phosphatase,1416,+,241,44295.25913683498,28.182829195049024,25.551028423313944,31.281962667256344,30.65615138307269,239.0,28.815616202420564,27.936473557364444
1469,psiF,HHKABJCC_01521,PsiF family protein,321,+,72,13455.004433641301,37.14139944020421,33.673019348427545,41.91590166243396,41.077353118466135,72.0,38.29311778137334,37.12482373493424
1470,dgcC,HHKABJCC_01522,diguanylate cyclase DgcC,1116,+,17,3384.881462366837,2.5224091092342986,2.286858654226019,3.033047905346628,2.972370267411131,17.0,2.600626539886429,2.5212833920939883
1471,proC,HHKABJCC_01523,pyrroline-5-carboxylate reductase,810,-,1018,198379.81260237694,208.11029194566274,188.67630172565936,244.91334889182338,240.01373504680902,1014.0,213.72050890141176,207.2000579008691
1472,HHKABJCC_01524,HHKABJCC_01524,hypothetical protein,459,+,42,8291.148409602476,15.1519107738088,13.736977936804047,18.06350416035398,17.702134739397522,42.0,15.621756654819517,15.145148680536899
1473,aroL,HHKABJCC_01525,shikimate kinase 2,525,+,798,120913.92258314448,251.69488353978386,228.19082778451065,230.31223349170378,225.7047222515118,713.0,231.85874989355187,224.78491488586258
1474,yaiA,HHKABJCC_01526,protein YaiA,192,+,374,42391.51486608646,322.5530648433359,292.43205040915217,220.78913992753363,216.37214292956446,295.0,262.30951883008885,254.30665390477412
1475,aroM,HHKABJCC_01527,protein AroM,678,+,171,32271.081528248866,41.76353156080484,37.86352230937676,47.59746538089803,46.64525431758499,167.5,42.177261764790046,40.890465424616444
1476,ppnP,HHKABJCC_01528,nucleoside phosphorylase PpnP,285,+,421,78234.63242031695,244.6065234770291,221.76440096324785,274.5074821765507,269.0158229169881,416.5,249.49589773184115,241.88396668994324
1477,HHKABJCC_01529,HHKABJCC_01529,hypothetical protein,120,-,1,44.27312257554721,1.379906159757587,1.25104620495894,0.3689426881295601,0.36156180541754895,1.0,1.4226956953496346,1.379290326263182
1478,rdgC,HHKABJCC_01530,nucleoid-associated protein RdgC,978,-,434,84344.32333574249,73.48211942758194,66.62012919658649,86.24163940259969,84.51633234054832,431.0,75.23703615898069,72.94161111894864
1479,mak,HHKABJCC_01531,fructokinase,909,+,132,25712.622143080305,24.045889516567854,21.80040911611618,28.286713028691207,27.720823209241065,130.0,24.41589972217195,23.670989097585963
1480,araJ,HHKABJCC_01532,putative transport protein AraJ,1269,-,76,14463.224179566265,9.917056089037978,8.990970361879851,11.397339779012029,11.169330305333867,76.0,10.224574264451276,9.912630240756675
1481,sbcC,HHKABJCC_01533,ATP dependent%2C structure specific DNA nuclease - SbcC subunit,3147,-,502,97738.95532950804,26.414218958944087,23.94757654487656,31.05781866206166,30.436491490630935,492.0,26.69080198711231,25.876485815881242
1482,sbcD,HHKABJCC_01534,ATP dependent%2C structure specific DNA nuclease - SbcD subunit,1203,-,357,70032.03025586558,49.13980040234,44.55097208681711,58.21448899074446,57.049879068377706,350.0,49.67017390248101,48.15477448300386
1483,phoB,HHKABJCC_01535,DNA-binding transcriptional dual regulator PhoB,690,+,96,18681.245312218398,23.038433275952755,20.88703229148839,27.074268568432462,26.532634305858554,94.0,23.257981802237502,22.548398377172017
1484,phoR,HHKABJCC_01536,sensor histidine kinase PhoR,1296,+,100,19602.93122765479,12.776908886644323,11.58376115702722,15.125718539857091,14.823120987257342,99.0,13.04137720737165,12.6434946574125
1485,brnQ,HHKABJCC_01537,branched chain amino acid transporter BrnQ,1320,+,209,39449.36462947509,26.218217035394154,23.76987789421986,29.885882295056884,29.288000295868642,207.0,26.77254626703403,25.955736139679875
1486,proY,HHKABJCC_01538,putative transporter ProY,1374,+,235,42369.37830479868,28.321218126029077,25.67649416291274,30.83651987248812,30.219619893851036,232.0,28.82667260446421,27.947192636948312
1487,malZ,HHKABJCC_01539,maltodextrin glucosidase,1818,+,187,37070.69049837069,17.032505074235562,15.441956457248962,20.39091886599048,19.98298835162517,187.0,17.560666338639056,17.024903697109902
1488,acpH,HHKABJCC_01540,acyl carrier protein phosphodiesterase,582,-,192,32411.95055462561,54.6272129223622,49.52595285610648,55.690636691796584,54.57651769498636,192.0,56.32114917672779,54.60283353454245
1489,queA,HHKABJCC_01541,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase,1071,+,322,61334.37408443308,49.78484968537177,45.13578464949901,57.2683231413941,56.12264173932292,311.0,49.57516652702929,48.06266571068343
1490,tgt,HHKABJCC_01542,tRNA-guanine transglycosylase,1128,+,1048,203163.32225519855,153.84485696020758,139.4783428507414,180.10932824042425,176.5061511892101,1024.5,155.05869573252133,150.32797226134358
1491,yajC,HHKABJCC_01543,Sec translocon accessory complex subunit YajC,333,+,1243,234740.12072487635,618.0985068752002,560.3785343293557,704.9252874620912,690.8229050734712,1226.5,628.8058631878655,609.6214721303757
1492,secD,HHKABJCC_01544,Sec translocon accessory complex subunit SecD,1815,+,3467,623540.6459393444,316.3064235292267,286.76874000612526,343.54856525583716,336.67570465277623,3224.0,303.2575816070891,294.00542227256193
1493,secF,HHKABJCC_01545,Sec translocon accessory complex subunit SecF,972,+,1704,305919.2273383811,290.291369904559,263.18305348765847,314.73171536870484,308.4353502376774,1477.0,259.4224125964704,251.50763109761968
